UID,area,Type
5.00E+15,16,Residential
1.00E+12,14,Residential
1.00E+12,63,Residential
1.00E+12,3,Residential
1.00E+12,44,Residential
1.00E+12,83,Residential
1.00E+12,101,Residential
1.00E+12,6,Residential
1.00E+12,102,Residential
1.00E+12,57,Residential
1.00E+12,209,Residential
1.00E+12,88,Residential
1.00E+12,74,Residential
1.00E+12,8,Residential
1.00E+12,3,Residential
1.00E+12,64,Residential
1.00E+12,53,Residential
1.00E+12,156,Residential
1.00E+12,97,Residential
1.00E+12,65,Residential
1.00E+12,98,Residential
1.00E+12,81,Residential
5.00E+15,69,Residential
1.00E+12,14,Residential
1.00E+12,38,Residential
1.00E+12,88,Residential
1.00E+12,117,Residential
1.00E+12,14,Residential
1.00E+12,136,Retail
1.00E+12,23277,Retail
1.00E+12,259,Retail
1.00E+12,287,Retail
1.00E+12,1006,Retail
1.00E+12,875,Retail
1.00E+12,538,Retail
1.00E+12,76,Retail
1.00E+12,104,Retail
1.00E+12,416,Retail
1.00E+12,33,Retail
1.00E+12,27,Retail
1.00E+12,151,Retail
1.00E+12,7323,Retail
1.00E+12,9,Retail
1.00E+12,247,Retail
1.00E+15,53,Retail
1.00E+15,311,Retail
1.00E+12,92,Retail
1.00E+15,533,Retail
1.00E+12,586,Retail
1.00E+12,151,Retail
1.00E+12,33,Retail
1.00E+12,5152,Retail
1.00E+15,79,Retail
1.00E+12,35,Retail
1.00E+12,39,Retail
1.00E+12,66,Retail
1.00E+12,13,Retail
1.00E+15,225,Retail
5.00E+15,316,Retail
1.00E+12,104,Retail
1.00E+12,62,Retail
1.00E+12,62,Retail
1.00E+12,8296,Retail
1.00E+15,830,Retail
1.00E+12,216,Retail
1.00E+12,108,Retail
1.00E+12,18,Retail
1.00E+12,105,Retail
1.00E+12,213,Retail
1.00E+12,1433,Retail
1.00E+12,147,Retail
1.00E+12,34,Retail
1.00E+15,355,Retail
1.00E+12,20,Retail
1.00E+15,78,Retail
1.00E+12,35,Retail
1.00E+12,685,Retail
1.00E+12,85,Retail
1.00E+12,39,Retail
1.00E+12,196,Retail
1.00E+12,249,Retail
1.00E+12,810,Retail
1.00E+12,164,Retail
1.00E+12,77,Retail
1.00E+12,35,Retail
1.00E+12,165,Retail
1.00E+12,100,Retail
1.00E+15,20,Retail
1.00E+12,106,Retail
1.00E+12,172,Retail
1.00E+12,148,Retail
1.00E+12,45,Retail
1.00E+12,144,Retail
1.00E+12,78,Retail
1.00E+12,114,Retail
1.00E+15,107,Retail
1.00E+12,37,Retail
1.00E+12,28,Retail
1.00E+12,150,Retail
1.00E+12,83,Retail
1.00E+15,3,Retail
1.00E+12,35,Retail
1.00E+12,260,Retail
1.00E+12,141,Retail
1.00E+12,69,Retail
1.00E+12,212,Retail
1.00E+12,34,Retail
1.00E+12,184,Retail
1.00E+12,704,Retail
1.00E+12,42,Retail
1.00E+12,38,Retail
5.00E+15,92,Retail
1.00E+15,263,Retail
1.00E+12,174,Retail
1.00E+12,51,Retail
1.00E+12,219,Retail
1.00E+12,29492,Retail
1.00E+12,36,Retail
1.00E+12,398,Retail
1.00E+12,74,Retail
1.00E+12,86,Retail
1.00E+12,96,Retail
1.00E+12,166,Retail
1.00E+12,223,Retail
1.00E+12,13,Retail
1.00E+12,123,Retail
1.00E+12,350,Retail
1.00E+12,231,Retail
1.00E+12,52,Retail
1.00E+12,449,Retail
5.00E+15,7,Retail
1.00E+12,49,Retail
1.00E+12,837,Retail
1.00E+12,21,Retail
5.00E+15,8,Retail
1.00E+12,46,Retail
1.00E+12,106,Retail
1.00E+15,1521,Retail
1.00E+15,161,Retail
1.00E+12,77,Retail
1.00E+15,168,Retail
1.00E+12,2,Retail
1.00E+12,3,Retail
1.00E+12,458,Retail
1.00E+12,3045,Retail
1.00E+12,634,Retail
1.00E+15,60,Retail
1.00E+12,49,Retail
1.00E+12,164,Retail
1.00E+12,27,Retail
1.00E+12,66,Retail
1.00E+12,29,Retail
1.00E+12,8,Retail
1.00E+12,732,Retail
1.00E+12,58,Retail
1.00E+12,131,Retail
1.00E+12,71,Retail
1.00E+12,147,Retail
1.00E+12,252,Retail
1.00E+12,17,Retail
1.00E+12,72,Retail
1.00E+12,313,Retail
1.00E+12,173,Retail
1.00E+12,104,Retail
1.00E+12,385,Retail
1.00E+12,80,Retail
1.00E+12,66,Retail
1.00E+12,106,Retail
1.00E+12,133,Retail
1.00E+12,243,Retail
1.00E+12,465,Retail
1.00E+12,114,Retail
1.00E+12,106,Retail
1.00E+15,1384,Retail
1.00E+12,88,Retail
1.00E+12,396,Retail
1.00E+12,385,Retail
1.00E+12,111,Retail
1.00E+12,67,Retail
1.00E+12,148,Retail
5.00E+15,29,Retail
1.00E+12,88,Retail
1.00E+12,3463,Retail
1.00E+12,63,Retail
1.00E+12,9,Retail
1.00E+12,73,Retail
1.00E+12,72,Retail
1.00E+12,130,Retail
5.00E+15,5,Retail
1.00E+12,23,Retail
1.00E+12,202,Retail
1.00E+12,143,Retail
1.00E+12,28,Retail
1.00E+12,9,Retail
1.00E+12,4,Retail
1.00E+12,1738,Retail
1.00E+12,956,Retail
1.00E+12,957,Retail
1.00E+12,177,Retail
1.00E+12,133,Retail
1.00E+12,182,Retail
1.00E+12,186,Retail
1.00E+12,140,Retail
1.00E+12,263,Retail
1.00E+12,190,Retail
1.00E+12,82,Retail
1.00E+12,40,Retail
1.00E+12,354,Retail
5.00E+15,7,Retail
1.00E+12,137,Retail
1.00E+12,110,Retail
1.00E+12,1845,Retail
1.00E+12,24,Retail
1.00E+12,16,Retail
1.00E+12,182,Retail
1.00E+12,10,Retail
1.00E+12,107,Retail
1.00E+12,140,Retail
1.00E+12,353,Retail
1.00E+12,204,Retail
1.00E+12,202,Retail
1.00E+12,108,Retail
1.00E+12,9,Retail
1.00E+12,58,Retail
1.00E+12,73,Retail
1.00E+12,19,Retail
1.00E+12,30,Retail
1.00E+12,76,Retail
1.00E+12,312,Retail
1.00E+12,33,Retail
1.00E+12,404,Retail
1.00E+12,194,Retail
1.00E+12,323,Retail
1.00E+12,768,Retail
1.00E+12,76,Retail
1.00E+12,5,Retail
5.00E+15,11,Retail
1.00E+12,56,Retail
1.00E+12,95,Retail
1.00E+12,101,Retail
1.00E+12,156,Retail
1.00E+12,189,Retail
1.00E+12,3520,Retail
1.00E+12,3,Retail
1.00E+15,24,Retail
1.00E+12,106,Retail
1.00E+12,381,Retail
1.00E+12,102,Retail
1.00E+12,13,Retail
1.00E+12,89,Retail
1.00E+12,104,Retail
1.00E+12,34,Retail
1.00E+12,2,Retail
5.00E+15,6,Retail
1.00E+12,621,Retail
1.00E+12,67,Retail
5.00E+15,77,Retail
1.00E+12,6,Retail
1.00E+12,161,Retail
1.00E+12,229,Retail
1.00E+12,79,Retail
1.00E+12,11,Retail
1.00E+12,139,Retail
1.00E+12,5,Retail
1.00E+12,576,Retail
1.00E+12,225,Retail
1.00E+12,228,Retail
1.00E+12,40,Retail
1.00E+12,306,Retail
1.00E+12,149,Retail
1.00E+12,99,Retail
1.00E+12,224,Retail
5.00E+15,5,Retail
1.00E+12,217,Retail
1.00E+12,7,Retail
1.00E+12,8,Retail
1.00E+15,10,Retail
1.00E+12,441,Retail
1.00E+15,38,Retail
1.00E+15,143,Retail
1.00E+15,3,Retail
1.00E+12,151,Retail
1.00E+12,620,Retail
1.00E+12,217,Retail
1.00E+12,81,Retail
1.00E+12,18,Retail
1.00E+12,8,Retail
1.00E+12,13,Retail
1.00E+12,213,Retail
1.00E+12,91,Retail
1.00E+12,35,Retail
1.00E+12,208,Retail
1.00E+12,39,Retail
1.00E+12,940,Retail
1.00E+15,5,Retail
1.00E+12,174,Retail
1.00E+12,30,Retail
1.00E+12,372,Retail
1.00E+15,2,Retail
1.00E+12,81,Retail
1.00E+12,29,Retail
1.00E+12,98,Retail
1.00E+12,19,Retail
1.00E+12,243,Retail
1.00E+12,361,Retail
1.00E+12,4083,Retail
1.00E+12,32,Retail
1.00E+12,269,Retail
1.00E+12,462,Retail
1.00E+12,89,Retail
1.00E+12,181,Retail
1.00E+12,986,Retail
1.00E+15,27,Retail
1.00E+12,10,Retail
1.00E+12,37,Retail
1.00E+12,13,Retail
1.00E+12,129,Retail
1.00E+12,418,Retail
1.00E+12,130,Retail
1.00E+12,76,Retail
1.00E+12,173,Retail
1.00E+15,1745,Retail
1.00E+15,1110,Retail
1.00E+15,5,Retail
1.00E+12,14,Retail
1.00E+12,55,Retail
5.00E+15,6,Retail
1.00E+12,130,Retail
1.00E+12,4,Retail
1.00E+12,19,Retail
1.00E+12,8,Retail
1.00E+12,138,Retail
1.00E+12,24,Retail
1.00E+12,78,Retail
1.00E+12,12,Retail
1.00E+15,5,Retail
1.00E+12,145,Retail
1.00E+12,131,Retail
1.00E+15,2,Retail
1.00E+12,19,Retail
1.00E+12,224,Retail
1.00E+12,120,Retail
1.00E+12,130,Retail
1.00E+15,17,Retail
1.00E+12,13,Retail
1.00E+12,226,Retail
1.00E+12,671,Retail
1.00E+12,111,Retail
1.00E+12,68,Retail
1.00E+15,11,Retail
1.00E+12,684,Retail
1.00E+12,118,Retail
1.00E+12,61,Retail
1.00E+12,48,Retail
1.00E+12,26,Retail
1.00E+12,136,Retail
1.00E+12,52,Retail
1.00E+12,48,Retail
1.00E+12,140,Retail
1.00E+12,31,Retail
1.00E+12,200,Retail
1.00E+12,23,Retail
1.00E+12,110,Retail
1.00E+12,8,Retail
1.00E+12,29,Retail
1.00E+12,129,Retail
1.00E+12,73,Retail
1.00E+12,115,Retail
1.00E+15,97,Retail
1.00E+12,56,Retail
1.00E+12,173,Retail
1.00E+12,148,Retail
1.00E+12,28,Retail
1.00E+12,14,Retail
1.00E+12,4,Retail
1.00E+12,63,Retail
1.00E+12,3,Retail
1.00E+12,74,Retail
1.00E+12,96,Retail
1.00E+12,379,Retail
1.00E+12,31,Retail
1.00E+12,49,Retail
1.00E+12,62,Retail
1.00E+12,121,Retail
1.00E+12,168,Retail
1.00E+12,386,Retail
1.00E+15,8090,Retail
1.00E+12,118,Retail
1.00E+12,28,Retail
1.00E+15,19,Retail
1.00E+12,9,Retail
1.00E+15,40,Retail
1.00E+12,93,Retail
1.00E+12,201,Retail
1.00E+12,146,Retail
1.00E+12,82,Retail
1.00E+12,735,Retail
1.00E+12,234,Retail
1.00E+15,51,Retail
1.00E+12,10,Retail
1.00E+12,178,Retail
1.00E+12,32,Retail
1.00E+12,8,Retail
1.00E+12,145,Retail
1.00E+12,34,Retail
5.00E+15,54,Retail
1.00E+12,185,Retail
1.00E+12,14,Retail
1.00E+12,52,Retail
1.00E+12,46,Retail
1.00E+12,55,Retail
5.00E+15,11,Retail
1.00E+12,26,Retail
1.00E+12,261,Retail
1.00E+15,22,Retail
1.00E+12,105,Retail
1.00E+12,104,Retail
1.00E+12,76,Retail
5.00E+15,5,Retail
1.00E+12,455,Retail
1.00E+12,79,Retail
1.00E+12,161,Retail
1.00E+15,131,Retail
1.00E+15,30,Retail
5.00E+15,14,Retail
1.00E+12,33,Retail
1.00E+12,8,Retail
1.00E+15,9,Retail
1.00E+12,597,Retail
1.00E+12,58,Retail
1.00E+15,64,Retail
1.00E+12,15,Retail
1.00E+15,11,Retail
1.00E+12,14,Retail
1.00E+12,7,Retail
1.00E+12,29,Retail
1.00E+12,15,Retail
1.00E+12,493,Retail
1.00E+12,29,Retail
1.00E+12,104,Retail
1.00E+15,3,Retail
1.00E+15,62,Retail
1.00E+12,278,Retail
1.00E+12,5,Retail
1.00E+15,13,Retail
1.00E+12,504,Retail
1.00E+12,234,Retail
1.00E+12,273,Retail
1.00E+12,164,Retail
1.00E+12,269,Retail
1.00E+12,96,Retail
1.00E+12,178,Retail
1.00E+12,257,Retail
5.00E+15,29,Retail
1.00E+12,34,Retail
1.00E+12,98,Retail
1.00E+12,365,Retail
1.00E+15,38,Retail
1.00E+12,84,Retail
1.00E+12,123,Retail
1.00E+12,150,Retail
1.00E+12,101,Retail
1.00E+12,594,Retail
1.00E+12,41,Retail
1.00E+12,68,Retail
1.00E+12,11,Retail
1.00E+12,1423,Retail
1.00E+12,70,Retail
5.00E+15,34,Retail
1.00E+12,155,Retail
1.00E+12,1112,Retail
1.00E+12,526,Retail
1.00E+12,8,Retail
1.00E+12,170,Retail
1.00E+12,17,Retail
1.00E+12,20,Retail
1.00E+15,1980,Retail
1.00E+12,75,Retail
1.00E+15,37,Retail
1.00E+12,127,Retail
1.00E+12,31,Retail
1.00E+12,483,Retail
1.00E+12,395,Retail
1.00E+12,116,Retail
1.00E+12,384,Retail
1.00E+12,859,Retail
1.00E+12,414,Retail
1.00E+12,104,Retail
1.00E+12,108,Retail
1.00E+12,59,Retail
1.00E+12,268,Retail
1.00E+12,44,Retail
1.00E+12,224,Retail
5.00E+15,27,Retail
1.00E+12,158,Retail
5.00E+15,8,Retail
1.00E+12,16,Retail
1.00E+12,1,Retail
1.00E+12,264,Retail
1.00E+12,574,Retail
1.00E+15,18,Retail
1.00E+15,26,Retail
1.00E+12,457,Retail
1.00E+12,29,Retail
1.00E+12,206,Retail
1.00E+12,14,Retail
1.00E+15,41,Retail
5.00E+15,7,Retail
1.00E+12,445,Retail
1.00E+12,123,Retail
1.00E+15,203,Retail
1.00E+12,24,Retail
1.00E+12,305,Retail
1.00E+12,61,Retail
1.00E+12,5,Retail
1.00E+12,68,Retail
1.00E+15,66,Retail
1.00E+12,75,Retail
1.00E+12,36,Retail
1.00E+12,444,Retail
1.00E+12,28,Retail
1.00E+12,29,Retail
1.00E+12,28,Retail
1.00E+12,355,Retail
1.00E+12,56,Retail
1.00E+12,247,Retail
1.00E+12,12,Retail
1.00E+12,30,Retail
1.00E+12,259,Retail
1.00E+12,614,Retail
1.00E+12,53,Retail
1.00E+12,26,Retail
1.00E+12,35,Retail
5.00E+15,9,Retail
1.00E+12,204,Retail
1.00E+12,418,Retail
1.00E+12,65,Retail
1.00E+12,83,Retail
1.00E+15,29,Retail
1.00E+12,201,Retail
1.00E+12,588,Retail
1.00E+12,10,Retail
1.00E+12,119,Retail
5.00E+15,37,Retail
1.00E+12,435,Retail
1.00E+15,6,Retail
1.00E+12,23,Retail
1.00E+12,73,Retail
1.00E+12,18,Retail
1.00E+12,13,Retail
1.00E+12,23,Retail
1.00E+12,1558,Retail
1.00E+12,63,Retail
1.00E+15,19,Retail
1.00E+12,4,Retail
1.00E+12,114,Retail
1.00E+12,76,Retail
1.00E+12,310,Retail
1.00E+15,32,Retail
1.00E+12,297,Retail
1.00E+12,431,Retail
1.00E+12,40,Retail
1.00E+12,83,Retail
5.00E+15,326,Retail
5.00E+15,16,Retail
1.00E+12,318,Retail
1.00E+12,22,Retail
1.00E+12,87,Retail
1.00E+12,745,Retail
1.00E+12,3,Retail
1.00E+12,81,Retail
5.00E+15,5,Retail
1.00E+15,1,Retail
5.00E+15,296,Retail
1.00E+12,34,Retail
1.00E+12,256,Retail
1.00E+12,1833,Retail
1.00E+12,149,Retail
1.00E+12,291,Retail
5.00E+15,213,Retail
5.00E+15,7,Retail
1.00E+12,128,Retail
1.00E+12,25,Retail
5.00E+15,28,Retail
1.00E+12,40,Retail
1.00E+15,164,Retail
5.00E+15,8,Retail
1.00E+12,25,Retail
1.00E+12,19,Retail
1.00E+12,35,Retail
1.00E+12,639,Retail
1.00E+12,52,Retail
1.00E+12,401,Retail
1.00E+12,250,Retail
1.00E+12,100,Retail
1.00E+12,38,Retail
1.00E+12,14,Retail
5.00E+15,7,Retail
1.00E+12,44,Retail
1.00E+15,55,Retail
1.00E+12,4,Retail
1.00E+12,796,Retail
1.00E+12,41,Retail
1.00E+15,19,Retail
1.00E+12,93,Retail
1.00E+15,17,Retail
1.00E+12,704,Retail
1.00E+12,138,Retail
1.00E+12,124,Retail
5.00E+15,4,Retail
1.00E+12,13,Retail
1.00E+12,433,Retail
1.00E+15,2,Retail
1.00E+12,25,Retail
1.00E+12,45,Retail
1.00E+12,37,Retail
1.00E+12,26,Retail
1.00E+12,176,Retail
1.00E+12,75,Retail
1.00E+12,265,Retail
1.00E+12,66,Retail
1.00E+12,117,Retail
1.00E+12,352,Retail
1.00E+12,401,Retail
1.00E+12,4,Retail
1.00E+12,224,Retail
1.00E+12,644,Retail
1.00E+12,74,Retail
1.00E+15,31,Retail
1.00E+15,1811,Retail
1.00E+12,130,Retail
1.00E+12,516,Retail
1.00E+12,215,Retail
1.00E+12,804,Retail
1.00E+12,3,Retail
1.00E+12,102,Retail
1.00E+12,134,Retail
1.00E+12,274,Retail
1.00E+12,9,Retail
1.00E+12,466,Retail
1.00E+12,1067,Retail
1.00E+12,960,Retail
1.00E+12,139,Retail
5.00E+15,793,Retail
1.00E+15,123,Retail
1.00E+12,13,Retail
1.00E+12,17,Retail
1.00E+15,61,Retail
1.00E+12,914,Retail
1.00E+15,20,Retail
1.00E+15,1230,Retail
1.00E+12,352,Retail
1.00E+12,330,Retail
1.00E+12,350,Retail
1.00E+12,40,Retail
1.00E+12,327,Retail
5.00E+15,230,Retail
1.00E+12,18,Retail
1.00E+12,1210,Retail
1.00E+12,228,Retail
5.00E+15,2,Retail
1.00E+12,1241,Retail
1.00E+12,74,Retail
1.00E+12,179,Retail
1.00E+15,2,Retail
1.00E+15,9,Retail
1.00E+12,575,Retail
1.00E+15,20,Retail
1.00E+12,292,Retail
1.00E+12,353,Retail
1.00E+12,283,Retail
1.00E+12,435,Retail
1.00E+12,57,Retail
1.00E+12,132,Retail
1.00E+12,32,Retail
1.00E+12,210,Retail
1.00E+12,67,Retail
1.00E+12,17,Retail
5.00E+15,29,Retail
1.00E+12,75,Retail
1.00E+12,232,Retail
1.00E+12,121,Retail
1.00E+12,20,Retail
1.00E+12,113,Retail
1.00E+12,169,Retail
1.00E+12,989,Retail
1.00E+12,1362,Retail
1.00E+12,12,Retail
1.00E+12,3,Retail
1.00E+12,204,Retail
1.00E+12,106,Retail
1.00E+12,502,Retail
5.00E+15,2,Retail
1.00E+15,41,Retail
1.00E+12,510,Retail
1.00E+12,41,Retail
1.00E+12,403,Retail
1.00E+12,53,Retail
1.00E+12,24,Retail
1.00E+12,313,Retail
1.00E+15,1,Retail
1.00E+12,970,Retail
5.00E+15,11,Retail
1.00E+12,42,Retail
5.00E+15,607,Retail
1.00E+12,75,Retail
1.00E+12,426,Retail
1.00E+12,125,Retail
1.00E+12,41,Retail
1.00E+12,1063,Retail
1.00E+15,17,Retail
1.00E+12,562,Retail
1.00E+12,106,Retail
1.00E+12,603,Retail
1.00E+15,2,Retail
1.00E+12,945,Retail
1.00E+12,82,Retail
1.00E+12,236,Retail
1.00E+12,702,Retail
1.00E+12,179,Retail
1.00E+12,24,Retail
1.00E+12,217,Retail
1.00E+12,71,Retail
1.00E+12,94,Retail
5.00E+15,93,Retail
1.00E+12,44,Retail
1.00E+12,153,Retail
1.00E+12,45,Retail
5.00E+15,63,Retail
1.00E+12,38,Retail
5.00E+15,269,Retail
1.00E+12,32,Retail
1.00E+12,30,Retail
1.00E+12,104,Retail
1.00E+12,374,Retail
1.00E+12,738,Retail
1.00E+12,14,Retail
1.00E+12,52,Retail
5.00E+15,103,Retail
1.00E+15,34,Retail
1.00E+12,120,Retail
1.00E+12,130,Retail
5.00E+15,321,Retail
1.00E+15,28,Retail
1.00E+12,193,Retail
1.00E+12,551,Retail
5.00E+15,14,Retail
1.00E+12,157,Retail
1.00E+12,348,Retail
5.00E+15,52,Retail
1.00E+15,10,Retail
1.00E+12,245,Retail
1.00E+12,39,Retail
1.00E+12,3,Retail
1.00E+12,1601,Retail
1.00E+12,111,Retail
1.00E+12,47,Retail
1.00E+12,70,Retail
1.00E+12,121,Retail
1.00E+15,163,Retail
1.00E+12,4,Retail
1.00E+12,257,Retail
1.00E+12,165,Retail
1.00E+15,692,Retail
1.00E+12,609,Retail
1.00E+12,42,Retail
1.00E+12,133,Retail
1.00E+12,195,Retail
1.00E+12,170,Retail
1.00E+12,105,Retail
1.00E+12,53,Retail
1.00E+12,180,Retail
1.00E+12,23,Retail
1.00E+12,119,Retail
1.00E+12,49,Retail
1.00E+15,32,Retail
1.00E+12,254,Retail
1.00E+12,13,Retail
1.00E+15,65,Retail
1.00E+12,65,Retail
1.00E+12,105,Retail
1.00E+12,28,Retail
1.00E+12,422,Retail
1.00E+12,192,Retail
1.00E+12,23,Retail
5.00E+15,597,Retail
1.00E+12,224,Retail
5.00E+15,8,Retail
5.00E+15,1301,Retail
1.00E+12,1252,Retail
5.00E+15,456,Retail
1.00E+12,1210,Retail
1.00E+12,8,Retail
1.00E+12,115,Retail
1.00E+12,52,Retail
5.00E+15,10,Retail
1.00E+12,22,Retail
1.00E+12,158,Retail
1.00E+12,9,Retail
1.00E+12,221,Retail
5.00E+15,181,Retail
5.00E+15,1332,Retail
1.00E+12,98,Retail
1.00E+12,71,Retail
1.00E+12,93,Retail
1.00E+12,104,Retail
1.00E+12,959,Retail
1.00E+12,3,Retail
1.00E+12,136,Retail
1.00E+12,242,Retail
1.00E+12,3,Retail
1.00E+15,5,Retail
1.00E+15,98,Retail
5.00E+15,12,Retail
1.00E+12,116,Retail
1.00E+12,55,Retail
5.00E+15,21,Retail
1.00E+12,222,Retail
5.00E+15,514,Retail
1.00E+12,3,Retail
5.00E+15,25,Retail
1.00E+12,35,Retail
1.00E+12,10,Retail
1.00E+12,119,Retail
1.00E+15,1165,Retail
1.00E+15,125,Retail
1.00E+12,46,Retail
1.00E+12,68,Retail
1.00E+12,64,Retail
1.00E+12,169,Retail
1.00E+12,802,Retail
1.00E+12,44,Retail
1.00E+15,88,Retail
1.00E+12,181,Retail
1.00E+12,69,Retail
1.00E+12,17,Retail
1.00E+12,612,Retail
1.00E+12,49,Retail
1.00E+12,1247,Retail
1.00E+12,102,Retail
1.00E+12,74,Retail
1.00E+12,140,Retail
1.00E+12,63,Retail
1.00E+12,391,Retail
1.00E+12,174,Retail
5.00E+15,1538,Retail
1.00E+12,9,Retail
5.00E+15,1215,Retail
1.00E+12,309,Retail
1.00E+12,1113,Retail
1.00E+12,280,Retail
1.00E+15,7,Retail
5.00E+15,1232,Retail
1.00E+12,21,Retail
1.00E+12,53,Retail
1.00E+12,169,Retail
1.00E+12,61,Retail
1.00E+12,315,Retail
1.00E+15,137,Retail
1.00E+12,977,Retail
1.00E+12,213,Retail
1.00E+12,4,Retail
1.00E+12,125,Retail
1.00E+15,53,Retail
1.00E+12,161,Retail
1.00E+12,10,Retail
1.00E+12,135,Retail
1.00E+15,52,Retail
1.00E+12,107,Retail
5.00E+15,25,Retail
5.00E+15,19,Retail
1.00E+12,4,Retail
1.00E+12,325,Retail
1.00E+12,6,Retail
5.00E+15,6,Retail
1.00E+12,133,Retail
1.00E+12,42,Retail
1.00E+12,276,Retail
1.00E+12,241,Retail
5.00E+15,15,Retail
1.00E+15,40,Retail
1.00E+12,179,Retail
1.00E+15,54,Retail
1.00E+12,6,Retail
1.00E+12,252,Retail
5.00E+15,525,Retail
1.00E+12,1038,Retail
1.00E+12,216,Retail
1.00E+12,459,Retail
1.00E+12,177,Retail
1.00E+12,3,Retail
1.00E+12,70,Retail
1.00E+12,40,Retail
1.00E+12,155,Retail
1.00E+12,81,Retail
1.00E+12,61,Retail
1.00E+12,120,Retail
1.00E+12,844,Retail
1.00E+12,149,Retail
1.00E+12,110,Retail
5.00E+15,35,Retail
1.00E+12,6,Retail
1.00E+12,42,Retail
1.00E+12,3,Retail
5.00E+15,465,Retail
5.00E+15,12,Retail
5.00E+15,42,Retail
1.00E+12,487,Retail
1.00E+12,21,Retail
1.00E+12,495,Retail
1.00E+12,47,Retail
1.00E+15,15,Retail
5.00E+15,27,Retail
1.00E+12,328,Retail
1.00E+12,5,Retail
1.00E+12,118,Retail
1.00E+12,88,Retail
1.00E+12,98,Retail
5.00E+15,27,Retail
5.00E+15,6,Retail
1.00E+12,12,Retail
1.00E+12,232,Retail
1.00E+15,28,Retail
1.00E+15,24,Retail
1.00E+12,592,Retail
1.00E+12,114,Retail
1.00E+12,510,Retail
1.00E+12,1176,Retail
1.00E+12,65,Retail
1.00E+12,71,Retail
1.00E+12,141,Retail
1.00E+15,1319,Retail
5.00E+15,789,Retail
5.00E+15,36,Retail
5.00E+15,12,Retail
1.00E+12,711,Retail
1.00E+12,26,Retail
1.00E+12,8,Retail
1.00E+12,72,Retail
1.00E+12,61,Retail
1.00E+12,92,Retail
1.00E+12,2,Retail
5.00E+15,6,Retail
1.00E+12,23,Retail
5.00E+15,7,Retail
1.00E+12,49,Retail
1.00E+15,650,Retail
1.00E+12,32,Retail
1.00E+15,6,Retail
1.00E+12,229,Retail
1.00E+12,145,Retail
1.00E+12,32,Retail
1.00E+12,246,Retail
1.00E+15,191,Retail
1.00E+12,174,Retail
1.00E+12,175,Retail
1.00E+12,93,Retail
1.00E+12,72,Retail
1.00E+12,16,Retail
1.00E+12,3,Retail
1.00E+15,34,Retail
1.00E+12,151,Retail
1.00E+12,256,Retail
5.00E+15,5,Retail
5.00E+15,21,Retail
1.00E+12,37,Retail
5.00E+15,9,Retail
1.00E+12,24,Retail
1.00E+12,75,Retail
1.00E+12,3,Retail
1.00E+12,39,Retail
1.00E+12,2594,Retail
5.00E+15,5,Retail
1.00E+12,188,Retail
5.00E+15,1,Retail
1.00E+12,94,Retail
1.00E+12,210,Retail
1.00E+12,50,Retail
1.00E+12,101,Retail
5.00E+15,14,Retail
1.00E+12,388,Retail
1.00E+12,135,Retail
1.00E+12,186,Retail
1.00E+12,422,Retail
1.00E+12,326,Retail
1.00E+12,94,Retail
1.00E+12,35,Retail
1.00E+12,304,Retail
1.00E+12,35,Retail
1.00E+12,320,Retail
1.00E+12,440,Retail
1.00E+12,330,Retail
1.00E+15,155,Retail
